InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
539309,20719,WOODLAND CHARLOTTE BAG,10,2010-12-16 17:49:00,0.85,16945.0,United Kingdom
539309,20723,STRAWBERRY CHARLOTTE BAG,10,2010-12-16 17:49:00,0.85,16945.0,United Kingdom
539309,22356,CHARLOTTE BAG PINK POLKADOT,10,2010-12-16 17:49:00,0.85,16945.0,United Kingdom
539309,22966,GINGERBREAD MAN COOKIE CUTTER,12,2010-12-16 17:49:00,1.25,16945.0,United Kingdom
539309,21930,JUMBO STORAGE BAG SKULLS,10,2010-12-16 17:49:00,1.95,16945.0,United Kingdom
539309,85099F,JUMBO BAG STRAWBERRY,10,2010-12-16 17:49:00,1.95,16945.0,United Kingdom
539309,22386,JUMBO BAG PINK POLKADOT,10,2010-12-16 17:49:00,1.95,16945.0,United Kingdom
539309,20713,JUMBO BAG OWLS,10,2010-12-16 17:49:00,1.95,16945.0,United Kingdom
539309,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,4,2010-12-16 17:49:00,3.75,16945.0,United Kingdom
539309,22750,FELTCRAFT PRINCESS LOLA DOLL,4,2010-12-16 17:49:00,3.75,16945.0,United Kingdom
539309,20724,RED RETROSPOT CHARLOTTE BAG,10,2010-12-16 17:49:00,0.85,16945.0,United Kingdom
539310,22508,DOORSTOP RETROSPOT HEART,4,2010-12-16 17:51:00,3.75,14344.0,United Kingdom
539311,82613C,"METAL SIGN,CUPCAKE SINGLE HOOK",40,2010-12-16 17:53:00,0.42,14643.0,United Kingdom
539311,82613D,METAL SIGN CUPCAKE SINGLE HOOK,40,2010-12-16 17:53:00,0.42,14643.0,United Kingdom
539311,85059,FRENCH ENAMEL WATER BASIN,8,2010-12-16 17:53:00,1.25,14643.0,United Kingdom
539311,84821,DANISH ROSE DELUXE COASTER,24,2010-12-16 17:53:00,0.21,14643.0,United Kingdom
539311,84823,DANISH ROSE FOLDING CHAIR,6,2010-12-16 17:53:00,7.95,14643.0,United Kingdom
539311,84819,DANISH ROSE ROUND SEWING BOX,32,2010-12-16 17:53:00,0.85,14643.0,United Kingdom
539311,82613B,"METAL SIGN,CUPCAKE SINGLE HOOK",40,2010-12-16 17:53:00,0.42,14643.0,United Kingdom
539311,22674,FRENCH TOILET SIGN BLUE METAL,24,2010-12-16 17:53:00,1.25,14643.0,United Kingdom
539311,21773,DECORATIVE ROSE BATHROOM BOTTLE,24,2010-12-16 17:53:00,0.42,14643.0,United Kingdom
539311,22670,FRENCH WC SIGN BLUE METAL,24,2010-12-16 17:53:00,1.25,14643.0,United Kingdom
539311,22467,GUMBALL COAT RACK,36,2010-12-16 17:53:00,2.1,14643.0,United Kingdom
539311,84799,SPRIG LAVENDER ARTIFICIAL FLOWER,48,2010-12-16 17:53:00,0.42,14643.0,United Kingdom
539311,35607A,PINK FLUFFY CHRISTMAS DECORATION,24,2010-12-16 17:53:00,0.19,14643.0,United Kingdom
539311,22926,IVORY GIANT GARDEN THERMOMETER,4,2010-12-16 17:53:00,5.95,14643.0,United Kingdom
539311,22223,CAKE PLATE LOVEBIRD PINK,12,2010-12-16 17:53:00,1.95,14643.0,United Kingdom
539312,84078A,SET/4 WHITE RETRO STORAGE CUBES ,12,2010-12-16 18:01:00,34.95,15197.0,United Kingdom
539312,84347,ROTATING SILVER ANGELS T-LIGHT HLDR,42,2010-12-16 18:01:00,2.55,15197.0,United Kingdom
539312,22178,VICTORIAN GLASS HANGING T-LIGHT,24,2010-12-16 18:01:00,1.25,15197.0,United Kingdom
539313,22409,MONEY BOX BISCUITS DESIGN,12,2010-12-16 18:18:00,1.25,14220.0,United Kingdom
539313,22410,MONEY BOX HOUSEKEEPING DESIGN,12,2010-12-16 18:18:00,1.25,14220.0,United Kingdom
539313,21754,HOME BUILDING BLOCK WORD,3,2010-12-16 18:18:00,5.95,14220.0,United Kingdom
539313,21756,BATH BUILDING BLOCK WORD,3,2010-12-16 18:18:00,5.95,14220.0,United Kingdom
539313,21164,HOME SWEET HOME METAL SIGN ,6,2010-12-16 18:18:00,2.95,14220.0,United Kingdom
539313,84924A,WAKE UP COCKEREL CALENDAR SIGN ,4,2010-12-16 18:18:00,3.75,14220.0,United Kingdom
539313,82583,HOT BATHS METAL SIGN,72,2010-12-16 18:18:00,1.69,14220.0,United Kingdom
539313,22722,SET OF 6 SPICE TINS PANTRY DESIGN,4,2010-12-16 18:18:00,3.95,14220.0,United Kingdom
539313,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,9,2010-12-16 18:18:00,4.95,14220.0,United Kingdom
539313,22721,SET OF 3 CAKE TINS SKETCHBOOK,3,2010-12-16 18:18:00,4.95,14220.0,United Kingdom
539313,22457,NATURAL SLATE HEART CHALKBOARD ,6,2010-12-16 18:18:00,2.95,14220.0,United Kingdom
539314,22173,METAL 4 HOOK HANGER FRENCH CHATEAU,8,2010-12-16 18:20:00,2.95,13874.0,United Kingdom
539314,22457,NATURAL SLATE HEART CHALKBOARD ,6,2010-12-16 18:20:00,2.95,13874.0,United Kingdom
539314,22822,CREAM WALL PLANTER HEART SHAPED,2,2010-12-16 18:20:00,5.95,13874.0,United Kingdom
539314,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,2010-12-16 18:20:00,2.55,13874.0,United Kingdom
539314,22803,IVORY EMBROIDERED QUILT ,5,2010-12-16 18:20:00,35.75,13874.0,United Kingdom
539314,22379,RECYCLING BAG RETROSPOT ,5,2010-12-16 18:20:00,2.1,13874.0,United Kingdom
539314,21114,LAVENDER SCENTED FABRIC HEART,20,2010-12-16 18:20:00,1.25,13874.0,United Kingdom
539314,22831,WHITE BROCANTE SOAP DISH,6,2010-12-16 18:20:00,2.95,13874.0,United Kingdom
539314,84792,ENCHANTED BIRD COATHANGER 5 HOOK,4,2010-12-16 18:20:00,4.65,13874.0,United Kingdom
539314,84971S,SMALL HEART FLOWERS HOOK ,24,2010-12-16 18:20:00,0.85,13874.0,United Kingdom
539314,22212,FOUR HOOK  WHITE LOVEBIRDS,6,2010-12-16 18:20:00,2.1,13874.0,United Kingdom
539314,84406B,CREAM CUPID HEARTS COAT HANGER,8,2010-12-16 18:20:00,3.25,13874.0,United Kingdom
539314,22227,HANGING HEART MIRROR DECORATION ,24,2010-12-16 18:20:00,0.65,13874.0,United Kingdom
539314,84836,ZINC METAL HEART DECORATION,12,2010-12-16 18:20:00,1.25,13874.0,United Kingdom
539314,22855,FINE WICKER HEART ,12,2010-12-16 18:20:00,1.25,13874.0,United Kingdom
539314,22501,PICNIC BASKET WICKER LARGE,2,2010-12-16 18:20:00,9.95,13874.0,United Kingdom
539314,22424,ENAMEL BREAD BIN CREAM,1,2010-12-16 18:20:00,12.75,13874.0,United Kingdom
539314,22427,ENAMEL FLOWER JUG CREAM,3,2010-12-16 18:20:00,5.95,13874.0,United Kingdom
539315,22348,TEA BAG PLATE RED RETROSPOT,12,2010-12-16 18:23:00,0.85,18260.0,United Kingdom
539315,22072,RED RETROSPOT TEA CUP AND SAUCER ,4,2010-12-16 18:23:00,3.75,18260.0,United Kingdom
539315,21527,RED RETROSPOT TRADITIONAL TEAPOT ,2,2010-12-16 18:23:00,7.95,18260.0,United Kingdom
539315,21843,RED RETROSPOT CAKE STAND,2,2010-12-16 18:23:00,10.95,18260.0,United Kingdom
539315,22087,PAPER BUNTING WHITE LACE,6,2010-12-16 18:23:00,2.95,18260.0,United Kingdom
539315,22453,MEASURING TAPE BABUSHKA BLUE,6,2010-12-16 18:23:00,2.95,18260.0,United Kingdom
539315,21258,VICTORIAN SEWING BOX LARGE,2,2010-12-16 18:23:00,12.75,18260.0,United Kingdom
539315,22454,MEASURING TAPE BABUSHKA RED,6,2010-12-16 18:23:00,2.95,18260.0,United Kingdom
539315,22452,MEASURING TAPE BABUSHKA PINK,6,2010-12-16 18:23:00,2.95,18260.0,United Kingdom
539315,79321,CHILLI LIGHTS,8,2010-12-16 18:23:00,4.95,18260.0,United Kingdom
539315,21257,VICTORIAN SEWING BOX MEDIUM,4,2010-12-16 18:23:00,7.95,18260.0,United Kingdom
539316,21281,VINTAGE KITCHEN PRINT SEAFOOD,16,2010-12-16 18:38:00,2.55,17848.0,United Kingdom
539316,22666,RECIPE BOX PANTRY YELLOW DESIGN,1,2010-12-16 18:38:00,2.95,17848.0,United Kingdom
539316,22423,REGENCY CAKESTAND 3 TIER,3,2010-12-16 18:38:00,12.75,17848.0,United Kingdom
539316,22591,CARDHOLDER GINGHAM CHRISTMAS TREE,1,2010-12-16 18:38:00,2.55,17848.0,United Kingdom
539316,21361,LOVE LARGE WOOD LETTERS ,1,2010-12-16 18:38:00,12.75,17848.0,United Kingdom
539317,22051,BLUE SCANDINAVIAN PAISLEY WRAP,25,2010-12-16 19:04:00,0.42,17392.0,United Kingdom
539317,22443,GROW YOUR OWN HERBS SET OF 3,1,2010-12-16 19:04:00,7.95,17392.0,United Kingdom
539317,22089,PAPER BUNTING VINTAGE PAISLEY,1,2010-12-16 19:04:00,2.95,17392.0,United Kingdom
539317,84536A,ENGLISH ROSE NOTEBOOK A7 SIZE,4,2010-12-16 19:04:00,0.42,17392.0,United Kingdom
539317,M,Manual,2,2010-12-16 19:04:00,3.0,17392.0,United Kingdom
539317,85015,SET OF 12  VINTAGE POSTCARD SET,1,2010-12-16 19:04:00,2.55,17392.0,United Kingdom
539317,22335,HEART DECORATION PAINTED ZINC ,2,2010-12-16 19:04:00,0.65,17392.0,United Kingdom
539317,22030,SWALLOWS GREETING CARD,24,2010-12-16 19:04:00,0.42,17392.0,United Kingdom
539317,22028,PENNY FARTHING BIRTHDAY CARD,12,2010-12-16 19:04:00,0.42,17392.0,United Kingdom
539317,22096,PINK PAISLEY SQUARE TISSUE BOX ,1,2010-12-16 19:04:00,1.25,17392.0,United Kingdom
539317,22051,BLUE SCANDINAVIAN PAISLEY WRAP,25,2010-12-16 19:04:00,0.42,17392.0,United Kingdom
539317,16161P,WRAP ENGLISH ROSE ,25,2010-12-16 19:04:00,0.42,17392.0,United Kingdom
539317,84978,HANGING HEART JAR T-LIGHT HOLDER,6,2010-12-16 19:04:00,1.25,17392.0,United Kingdom
539317,22470,HEART OF WICKER LARGE,2,2010-12-16 19:04:00,2.95,17392.0,United Kingdom
539317,22456,NATURAL SLATE CHALKBOARD LARGE ,1,2010-12-16 19:04:00,4.95,17392.0,United Kingdom
539317,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2010-12-16 19:04:00,2.95,17392.0,United Kingdom
539317,22762,CUPBOARD 3 DRAWER MA CAMPAGNE,1,2010-12-16 19:04:00,14.95,17392.0,United Kingdom
539317,20828,GLITTER BUTTERFLY CLIPS,2,2010-12-16 19:04:00,2.55,17392.0,United Kingdom
539317,22926,IVORY GIANT GARDEN THERMOMETER,4,2010-12-16 19:04:00,5.95,17392.0,United Kingdom
539317,22109,FULL ENGLISH BREAKFAST PLATE,1,2010-12-16 19:04:00,3.75,17392.0,United Kingdom
539317,22763,KEY CABINET MA CAMPAGNE,1,2010-12-16 19:04:00,9.95,17392.0,United Kingdom
539317,22769,CHALKBOARD KITCHEN ORGANISER,1,2010-12-16 19:04:00,24.95,17392.0,United Kingdom
539317,21929,JUMBO BAG PINK VINTAGE PAISLEY,2,2010-12-16 19:04:00,1.95,17392.0,United Kingdom
539317,22830,UTILTY CABINET WITH HOOKS,1,2010-12-16 19:04:00,26.95,17392.0,United Kingdom
539317,20829,GLITTER HANGING BUTTERFLY STRING,3,2010-12-16 19:04:00,2.1,17392.0,United Kingdom
539317,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,2010-12-16 19:04:00,2.95,17392.0,United Kingdom
539317,22150,3 STRIPEY MICE FELTCRAFT,1,2010-12-16 19:04:00,1.95,17392.0,United Kingdom
539317,22500,SET OF 2 TINS JARDIN DE PROVENCE,1,2010-12-16 19:04:00,4.95,17392.0,United Kingdom
539317,21981,PACK OF 12 WOODLAND TISSUES ,1,2010-12-16 19:04:00,0.29,17392.0,United Kingdom
539317,22600,CHRISTMAS RETROSPOT STAR WOOD,1,2010-12-16 19:04:00,0.85,17392.0,United Kingdom
539317,22077,6 RIBBONS RUSTIC CHARM,1,2010-12-16 19:04:00,1.65,17392.0,United Kingdom
539317,22035,VINTAGE CARAVAN GREETING CARD ,12,2010-12-16 19:04:00,0.42,17392.0,United Kingdom
539317,22142,CHRISTMAS CRAFT WHITE FAIRY ,1,2010-12-16 19:04:00,1.45,17392.0,United Kingdom
539317,22030,SWALLOWS GREETING CARD,12,2010-12-16 19:04:00,0.42,17392.0,United Kingdom
539317,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,1,2010-12-16 19:04:00,2.95,17392.0,United Kingdom
539317,22028,PENNY FARTHING BIRTHDAY CARD,12,2010-12-16 19:04:00,0.42,17392.0,United Kingdom
539317,22081,RIBBON REEL FLORA + FAUNA ,5,2010-12-16 19:04:00,1.65,17392.0,United Kingdom
539317,22763,KEY CABINET MA CAMPAGNE,1,2010-12-16 19:04:00,9.95,17392.0,United Kingdom
539317,22955,36 FOIL STAR CAKE CASES ,1,2010-12-16 19:04:00,2.1,17392.0,United Kingdom
539317,22196,SMALL HEART MEASURING SPOONS,1,2010-12-16 19:04:00,0.85,17392.0,United Kingdom
539317,22738,RIBBON REEL SNOWY VILLAGE,5,2010-12-16 19:04:00,1.65,17392.0,United Kingdom
539317,22470,HEART OF WICKER LARGE,2,2010-12-16 19:04:00,2.95,17392.0,United Kingdom
539317,22694,WICKER STAR ,1,2010-12-16 19:04:00,2.1,17392.0,United Kingdom
539317,22335,HEART DECORATION PAINTED ZINC ,2,2010-12-16 19:04:00,0.65,17392.0,United Kingdom
539317,22443,GROW YOUR OWN HERBS SET OF 3,1,2010-12-16 19:04:00,7.95,17392.0,United Kingdom
539317,21385,IVORY HANGING DECORATION  HEART,1,2010-12-16 19:04:00,0.85,17392.0,United Kingdom
539317,21389,IVORY HANGING DECORATION  BIRD,1,2010-12-16 19:04:00,0.85,17392.0,United Kingdom
539317,22496,SET OF 2 ROUND TINS DUTCH CHEESE,1,2010-12-16 19:04:00,2.95,17392.0,United Kingdom
539317,22087,PAPER BUNTING WHITE LACE,1,2010-12-16 19:04:00,2.95,17392.0,United Kingdom
539318,POST,POSTAGE,6,2010-12-16 19:09:00,40.0,12348.0,Finland
539318,21977,PACK OF 60 PINK PAISLEY CAKE CASES,120,2010-12-16 19:09:00,0.42,12348.0,Finland
539318,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,2010-12-16 19:09:00,0.55,12348.0,Finland
539318,22952,60 CAKE CASES VINTAGE CHRISTMAS,120,2010-12-16 19:09:00,0.42,12348.0,Finland
539318,22952,60 CAKE CASES VINTAGE CHRISTMAS,24,2010-12-16 19:09:00,0.55,12348.0,Finland
539318,84988,SET OF 72 PINK HEART PAPER DOILIES,48,2010-12-16 19:09:00,1.45,12348.0,Finland
539318,21211,SET OF 72 SKULL PAPER  DOILIES,72,2010-12-16 19:09:00,1.45,12348.0,Finland
539318,21725,SWEETIES  STICKERS,48,2010-12-16 19:09:00,0.85,12348.0,Finland
539318,22616,PACK OF 12 LONDON TISSUES ,72,2010-12-16 19:09:00,0.29,12348.0,Finland
539318,21981,PACK OF 12 WOODLAND TISSUES ,144,2010-12-16 19:09:00,0.29,12348.0,Finland
539318,21213,PACK OF 72 SKULL CAKE CASES,120,2010-12-16 19:09:00,0.42,12348.0,Finland
539318,21213,PACK OF 72 SKULL CAKE CASES,24,2010-12-16 19:09:00,0.55,12348.0,Finland
539318,84991,60 TEATIME FAIRY CAKE CASES,24,2010-12-16 19:09:00,0.55,12348.0,Finland
539318,22951,60 CAKE CASES DOLLY GIRL DESIGN,72,2010-12-16 19:09:00,0.55,12348.0,Finland
539318,84992,72 SWEETHEART FAIRY CAKE CASES,72,2010-12-16 19:09:00,0.55,12348.0,Finland
539318,21982,PACK OF 12 SUKI TISSUES ,144,2010-12-16 19:09:00,0.29,12348.0,Finland
539318,84991,60 TEATIME FAIRY CAKE CASES,120,2010-12-16 19:09:00,0.42,12348.0,Finland
539319,84997B,RED 3 PIECE RETROSPOT CUTLERY SET,18,2010-12-16 19:10:00,3.75,12967.0,United Kingdom
539319,84997D,PINK 3 PIECE POLKADOT CUTLERY SET,24,2010-12-16 19:10:00,3.75,12967.0,United Kingdom
539319,84997C,BLUE 3 PIECE POLKADOT CUTLERY SET,18,2010-12-16 19:10:00,3.75,12967.0,United Kingdom
539319,84997A,GREEN 3 PIECE POLKADOT CUTLERY SET,18,2010-12-16 19:10:00,3.75,12967.0,United Kingdom
539320,22896,PEG BAG APPLES DESIGN,12,2010-12-16 19:16:00,2.55,14911.0,EIRE
539320,84032B,CHARLIE + LOLA RED HOT WATER BOTTLE,24,2010-12-16 19:16:00,2.95,14911.0,EIRE
539320,85123A,WHITE HANGING HEART T-LIGHT HOLDER,24,2010-12-16 19:16:00,2.95,14911.0,EIRE
539320,35957,SMALLFOLKART BAUBLE CHRISTMAS DEC,96,2010-12-16 19:16:00,0.19,14911.0,EIRE
539320,21155,RED RETROSPOT PEG BAG,12,2010-12-16 19:16:00,2.1,14911.0,EIRE
539320,47559B,TEA TIME OVEN GLOVE,20,2010-12-16 19:16:00,1.25,14911.0,EIRE
539320,22897,OVEN MITT APPLES DESIGN,10,2010-12-16 19:16:00,1.45,14911.0,EIRE
539320,21411,GINGHAM HEART  DOORSTOP RED,6,2010-12-16 19:16:00,4.25,14911.0,EIRE
539320,22939,APRON APPLE DELIGHT,12,2010-12-16 19:16:00,4.95,14911.0,EIRE
539320,20679,EDWARDIAN PARASOL RED,6,2010-12-16 19:16:00,5.95,14911.0,EIRE
539320,15056N,EDWARDIAN PARASOL NATURAL,6,2010-12-16 19:16:00,5.95,14911.0,EIRE
539320,15056BL,EDWARDIAN PARASOL BLACK,6,2010-12-16 19:16:00,5.95,14911.0,EIRE
539320,22795,SWEETHEART RECIPE BOOK STAND,10,2010-12-16 19:16:00,6.75,14911.0,EIRE
539320,72818,CHRISTMAS DECOUPAGE CANDLE,36,2010-12-16 19:16:00,0.72,14911.0,EIRE
539320,72817,SET OF 2 CHRISTMAS DECOUPAGE CANDLE,24,2010-12-16 19:16:00,1.25,14911.0,EIRE
539320,72816,SET/3 CHRISTMAS DECOUPAGE CANDLES,24,2010-12-16 19:16:00,1.25,14911.0,EIRE
539320,84032A,CHARLIE+LOLA PINK HOT WATER BOTTLE,24,2010-12-16 19:16:00,2.95,14911.0,EIRE
539320,15056P,EDWARDIAN PARASOL PINK,6,2010-12-16 19:16:00,5.95,14911.0,EIRE
539321,21098,CHRISTMAS TOILET ROLL,2,2010-12-16 19:19:00,1.25,14723.0,United Kingdom
539321,85035A,GARDENIA 3 WICK MORRIS BOXED CANDLE,1,2010-12-16 19:19:00,4.25,14723.0,United Kingdom
539321,22158,3 HEARTS HANGING DECORATION RUSTIC,2,2010-12-16 19:19:00,2.95,14723.0,United Kingdom
539321,84388,WISE MAN STAR SHAPE EGG PAN,1,2010-12-16 19:19:00,1.65,14723.0,United Kingdom
539321,22475,SKULL DESIGN TV DINNER TRAY,1,2010-12-16 19:19:00,4.95,14723.0,United Kingdom
539321,82484,WOOD BLACK BOARD ANT WHITE FINISH,1,2010-12-16 19:19:00,6.45,14723.0,United Kingdom
539321,85038,6 CHOCOLATE LOVE HEART T-LIGHTS,2,2010-12-16 19:19:00,2.1,14723.0,United Kingdom
539321,82483,WOOD 2 DRAWER CABINET WHITE FINISH,2,2010-12-16 19:19:00,5.95,14723.0,United Kingdom
539321,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2010-12-16 19:19:00,2.95,14723.0,United Kingdom
539321,84050,PINK HEART SHAPE EGG FRYING PAN,1,2010-12-16 19:19:00,1.65,14723.0,United Kingdom
539321,20967,GREY FLORAL FELTCRAFT SHOULDER BAG,1,2010-12-16 19:19:00,3.75,14723.0,United Kingdom
539321,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,1,2010-12-16 19:19:00,1.95,14723.0,United Kingdom
539321,85103,SILVER T-LIGHT SETTING,1,2010-12-16 19:19:00,6.75,14723.0,United Kingdom
539321,21232,STRAWBERRY CERAMIC TRINKET BOX,1,2010-12-16 19:19:00,1.25,14723.0,United Kingdom
539321,85031A,ROMANTIC IMAGES SCRAP BOOK SET,1,2010-12-16 19:19:00,4.95,14723.0,United Kingdom
539321,85031B,BLOSSOM IMAGES SCRAP BOOK SET,1,2010-12-16 19:19:00,4.95,14723.0,United Kingdom
539321,20665,RED RETROSPOT PURSE ,1,2010-12-16 19:19:00,2.95,14723.0,United Kingdom
539321,20615,BLUE POLKADOT PASSPORT COVER,1,2010-12-16 19:19:00,2.1,14723.0,United Kingdom
539321,22509,SEWING BOX RETROSPOT DESIGN ,1,2010-12-16 19:19:00,16.95,14723.0,United Kingdom
539321,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,1,2010-12-16 19:19:00,1.95,14723.0,United Kingdom
539321,22236,CAKE STAND 3 TIER MAGIC GARDEN,1,2010-12-16 19:19:00,12.75,14723.0,United Kingdom
539321,21638,ASSORTED TUTTI FRUTTI NOTEBOOK,1,2010-12-16 19:19:00,2.1,14723.0,United Kingdom
539321,21623,VINTAGE UNION JACK MEMOBOARD,1,2010-12-16 19:19:00,9.95,14723.0,United Kingdom
539321,22940,FELTCRAFT CHRISTMAS FAIRY,1,2010-12-16 19:19:00,4.25,14723.0,United Kingdom
539321,84859A,SILVER DISCO HANDBAG,1,2010-12-16 19:19:00,5.95,14723.0,United Kingdom
539321,22075,6 RIBBONS ELEGANT CHRISTMAS ,1,2010-12-16 19:19:00,1.65,14723.0,United Kingdom
539321,21586,KINGS CHOICE GIANT TUBE MATCHES,2,2010-12-16 19:19:00,2.55,14723.0,United Kingdom
539321,85035A,GARDENIA 3 WICK MORRIS BOXED CANDLE,1,2010-12-16 19:19:00,4.25,14723.0,United Kingdom
539321,22152,PLACE SETTING WHITE STAR,2,2010-12-16 19:19:00,0.42,14723.0,United Kingdom
539321,22557,PLASTERS IN TIN VINTAGE PAISLEY ,1,2010-12-16 19:19:00,1.65,14723.0,United Kingdom
539321,21733,RED HANGING HEART T-LIGHT HOLDER,1,2010-12-16 19:19:00,2.95,14723.0,United Kingdom
539321,35095B,RED VICTORIAN FABRIC OVAL BOX,1,2010-12-16 19:19:00,0.42,14723.0,United Kingdom
539321,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2010-12-16 19:19:00,2.95,14723.0,United Kingdom
539321,84050,PINK HEART SHAPE EGG FRYING PAN,1,2010-12-16 19:19:00,1.65,14723.0,United Kingdom
539321,21232,STRAWBERRY CERAMIC TRINKET BOX,1,2010-12-16 19:19:00,1.25,14723.0,United Kingdom
539321,85099C,JUMBO  BAG BAROQUE BLACK WHITE,1,2010-12-16 19:19:00,1.95,14723.0,United Kingdom
539321,22759,SET OF 3 NOTEBOOKS IN PARCEL,2,2010-12-16 19:19:00,1.65,14723.0,United Kingdom
539321,21098,CHRISTMAS TOILET ROLL,2,2010-12-16 19:19:00,1.25,14723.0,United Kingdom
539321,21884,CAKES AND BOWS GIFT  TAPE,12,2010-12-16 19:19:00,0.65,14723.0,United Kingdom
539321,21326,AGED GLASS SILVER T-LIGHT HOLDER,6,2010-12-16 19:19:00,0.65,14723.0,United Kingdom
539321,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,2,2010-12-16 19:19:00,3.75,14723.0,United Kingdom
539321,20978,36 PENCILS TUBE SKULLS,1,2010-12-16 19:19:00,1.25,14723.0,United Kingdom
539321,22505,MEMO BOARD COTTAGE DESIGN,1,2010-12-16 19:19:00,4.95,14723.0,United Kingdom
539321,22476,EMPIRE UNION JACK TV DINNER TRAY,1,2010-12-16 19:19:00,4.95,14723.0,United Kingdom
539321,22473,TV DINNER TRAY VINTAGE PAISLEY,8,2010-12-16 19:19:00,1.95,14723.0,United Kingdom
539321,22152,PLACE SETTING WHITE STAR,10,2010-12-16 19:19:00,0.42,14723.0,United Kingdom
539321,22210,WOOD STAMP SET BEST WISHES,1,2010-12-16 19:19:00,1.65,14723.0,United Kingdom
539322,21479,WHITE SKULL HOT WATER BOTTLE ,1,2010-12-16 19:22:00,3.75,14713.0,United Kingdom
539322,72800E,4 IVORY DINNER CANDLES SILVER FLOCK,1,2010-12-16 19:22:00,2.55,14713.0,United Kingdom
539322,22112,CHOCOLATE HOT WATER BOTTLE,2,2010-12-16 19:22:00,4.95,14713.0,United Kingdom
539322,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,2,2010-12-16 19:22:00,3.75,14713.0,United Kingdom
539322,84032A,CHARLIE+LOLA PINK HOT WATER BOTTLE,2,2010-12-16 19:22:00,2.95,14713.0,United Kingdom
539322,84032B,CHARLIE + LOLA RED HOT WATER BOTTLE,1,2010-12-16 19:22:00,2.95,14713.0,United Kingdom
539322,22645,CERAMIC HEART FAIRY CAKE MONEY BANK,4,2010-12-16 19:22:00,1.45,14713.0,United Kingdom
539322,22418,10 COLOUR SPACEBOY PEN,12,2010-12-16 19:22:00,0.85,14713.0,United Kingdom
539322,21181,PLEASE ONE PERSON METAL SIGN,2,2010-12-16 19:22:00,2.1,14713.0,United Kingdom
539322,82486,WOOD S/3 CABINET ANT WHITE FINISH,1,2010-12-16 19:22:00,7.95,14713.0,United Kingdom
539322,10002,INFLATABLE POLITICAL GLOBE ,5,2010-12-16 19:22:00,0.85,14713.0,United Kingdom
539322,20727,LUNCH BAG  BLACK SKULL.,3,2010-12-16 19:22:00,1.65,14713.0,United Kingdom
539322,22383,LUNCH BAG SUKI  DESIGN ,3,2010-12-16 19:22:00,1.65,14713.0,United Kingdom
539322,22356,CHARLOTTE BAG PINK POLKADOT,3,2010-12-16 19:22:00,0.85,14713.0,United Kingdom
539322,21931,JUMBO STORAGE BAG SUKI,2,2010-12-16 19:22:00,1.95,14713.0,United Kingdom
539322,22519,CHILDS GARDEN BRUSH PINK,2,2010-12-16 19:22:00,2.1,14713.0,United Kingdom
539322,16156S,WRAP PINK FAIRY CAKES ,25,2010-12-16 19:22:00,0.42,14713.0,United Kingdom
539322,82482,WOODEN PICTURE FRAME WHITE FINISH,2,2010-12-16 19:22:00,2.55,14713.0,United Kingdom
539322,82484,WOOD BLACK BOARD ANT WHITE FINISH,4,2010-12-16 19:22:00,6.45,14713.0,United Kingdom
539323,84945,MULTI COLOUR SILVER T-LIGHT HOLDER,2,2010-12-16 19:24:00,0.85,,United Kingdom
539323,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,3,2010-12-16 19:24:00,0.29,,United Kingdom
539323,85231B,CINAMMON SET OF 9 T-LIGHTS,1,2010-12-16 19:24:00,0.85,,United Kingdom
539324,21284,RETROSPOT CANDLE  SMALL,1,2010-12-16 19:51:00,1.69,14985.0,United Kingdom
539324,22398,MAGNETS PACK OF 4 SWALLOWS,1,2010-12-16 19:51:00,1.25,14985.0,United Kingdom
539324,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,1,2010-12-16 19:51:00,2.95,14985.0,United Kingdom
539324,21640,ASSORTED TUTTI FRUTTI  FOB NOTEBOOK,3,2010-12-16 19:51:00,0.85,14985.0,United Kingdom
539324,21210,SET OF 72 RETROSPOT PAPER  DOILIES,2,2010-12-16 19:51:00,1.45,14985.0,United Kingdom
539324,21041,RED RETROSPOT OVEN GLOVE DOUBLE,1,2010-12-16 19:51:00,2.95,14985.0,United Kingdom
539324,22075,6 RIBBONS ELEGANT CHRISTMAS ,1,2010-12-16 19:51:00,1.65,14985.0,United Kingdom
539324,22402,MAGNETS PACK OF 4 VINTAGE COLLAGE,1,2010-12-16 19:51:00,1.25,14985.0,United Kingdom
