InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
537868,22956,36 FOIL HEART CAKE CASES,12,2010-12-08 16:49:00,2.1,12433.0,Norway
537868,22963,JAM JAR WITH GREEN LID,12,2010-12-08 16:49:00,0.85,12433.0,Norway
537868,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,36,2010-12-08 16:49:00,0.85,12433.0,Norway
537868,21786,POLKADOT RAIN HAT ,24,2010-12-08 16:49:00,0.42,12433.0,Norway
537868,22557,PLASTERS IN TIN VINTAGE PAISLEY ,36,2010-12-08 16:49:00,1.65,12433.0,Norway
537868,21984,PACK OF 12 PINK PAISLEY TISSUES ,48,2010-12-08 16:49:00,0.29,12433.0,Norway
537868,22094,RED RETROSPOT TISSUE BOX,12,2010-12-08 16:49:00,1.25,12433.0,Norway
537868,22095,LADS ONLY TISSUE BOX,12,2010-12-08 16:49:00,1.25,12433.0,Norway
537868,22961,JAM MAKING SET PRINTED,24,2010-12-08 16:49:00,1.45,12433.0,Norway
537871,22988,SOLDIERS EGG CUP ,7,2010-12-08 17:20:00,1.25,12748.0,United Kingdom
537871,21873,IF YOU CAN'T STAND THE HEAT MUG,6,2010-12-08 17:20:00,1.25,12748.0,United Kingdom
537871,20975,12 PENCILS SMALL TUBE RED RETROSPOT,48,2010-12-08 17:20:00,0.65,12748.0,United Kingdom
537871,82599,FANNY'S REST STOPMETAL SIGN,1,2010-12-08 17:20:00,2.1,12748.0,United Kingdom
537871,82582,AREA PATROLLED METAL SIGN,1,2010-12-08 17:20:00,2.1,12748.0,United Kingdom
537871,21231,SWEETHEART CERAMIC TRINKET BOX,4,2010-12-08 17:20:00,1.25,12748.0,United Kingdom
537871,85214,TUB 24 PINK FLOWER PEGS,2,2010-12-08 17:20:00,1.65,12748.0,United Kingdom
537871,21232,STRAWBERRY CERAMIC TRINKET BOX,4,2010-12-08 17:20:00,1.25,12748.0,United Kingdom
537871,21683,MEDIUM MEDINA STAMPED METAL BOWL ,12,2010-12-08 17:20:00,2.95,12748.0,United Kingdom
537871,22786,CUSHION COVER PINK UNION JACK,2,2010-12-08 17:20:00,5.95,12748.0,United Kingdom
537871,21866,UNION JACK FLAG LUGGAGE TAG,2,2010-12-08 17:20:00,1.25,12748.0,United Kingdom
537871,85208,SET/12 FUNKY FELT FLOWER PEG IN BAG,2,2010-12-08 17:20:00,2.1,12748.0,United Kingdom
537871,22703,PINK CAT BOWL,1,2010-12-08 17:20:00,2.1,12748.0,United Kingdom
537871,22556,PLASTERS IN TIN CIRCUS PARADE ,1,2010-12-08 17:20:00,1.65,12748.0,United Kingdom
537871,22548,HEADS AND TAILS SPORTING FUN,1,2010-12-08 17:20:00,1.25,12748.0,United Kingdom
537871,22561,WOODEN SCHOOL COLOURING SET,2,2010-12-08 17:20:00,1.65,12748.0,United Kingdom
537871,21677,HEARTS  STICKERS,6,2010-12-08 17:20:00,0.85,12748.0,United Kingdom
537871,21621,VINTAGE UNION JACK BUNTING,1,2010-12-08 17:20:00,8.5,12748.0,United Kingdom
537871,22867,HAND WARMER BIRD DESIGN,2,2010-12-08 17:20:00,2.1,12748.0,United Kingdom
537871,22900, SET 2 TEA TOWELS I LOVE LONDON ,2,2010-12-08 17:20:00,2.95,12748.0,United Kingdom
537871,22812,PACK 3 BOXES CHRISTMAS PANNETONE,3,2010-12-08 17:20:00,1.95,12748.0,United Kingdom
537871,22900, SET 2 TEA TOWELS I LOVE LONDON ,1,2010-12-08 17:20:00,2.95,12748.0,United Kingdom
537871,22558,CLOTHES PEGS RETROSPOT PACK 24 ,1,2010-12-08 17:20:00,1.49,12748.0,United Kingdom
537871,22553,PLASTERS IN TIN SKULLS,1,2010-12-08 17:20:00,1.65,12748.0,United Kingdom
537871,22440,BALLOON WATER BOMB PACK OF 35,10,2010-12-08 17:20:00,0.42,12748.0,United Kingdom
537879,22694,WICKER STAR ,6,2010-12-09 08:34:00,2.1,14243.0,United Kingdom
537879,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2010-12-09 08:34:00,2.95,14243.0,United Kingdom
537879,82494L,WOODEN FRAME ANTIQUE WHITE ,12,2010-12-09 08:34:00,2.95,14243.0,United Kingdom
537879,21524,DOORMAT SPOTTY HOME SWEET HOME,2,2010-12-09 08:34:00,7.95,14243.0,United Kingdom
537879,22835,HOT WATER BOTTLE I AM SO POORLY,8,2010-12-09 08:34:00,4.65,14243.0,United Kingdom
537879,85150,LADIES & GENTLEMEN METAL SIGN,6,2010-12-09 08:34:00,2.55,14243.0,United Kingdom
537879,85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,4,2010-12-09 08:34:00,7.95,14243.0,United Kingdom
537879,22114,HOT WATER BOTTLE TEA AND SYMPATHY,12,2010-12-09 08:34:00,3.95,14243.0,United Kingdom
537880,21181,PLEASE ONE PERSON METAL SIGN,24,2010-12-09 09:14:00,2.1,12963.0,United Kingdom
537880,22114,HOT WATER BOTTLE TEA AND SYMPATHY,8,2010-12-09 09:14:00,3.95,12963.0,United Kingdom
537880,21588,RETROSPOT GIANT TUBE MATCHES,12,2010-12-09 09:14:00,2.55,12963.0,United Kingdom
537880,21891,TRADITIONAL WOODEN SKIPPING ROPE,12,2010-12-09 09:14:00,1.25,12963.0,United Kingdom
537880,22570,FELTCRAFT CUSHION RABBIT,8,2010-12-09 09:14:00,3.75,12963.0,United Kingdom
537880,22569,FELTCRAFT CUSHION BUTTERFLY,8,2010-12-09 09:14:00,3.75,12963.0,United Kingdom
537880,22150,3 STRIPEY MICE FELTCRAFT,12,2010-12-09 09:14:00,1.95,12963.0,United Kingdom
537880,21914,BLUE HARMONICA IN BOX ,12,2010-12-09 09:14:00,1.25,12963.0,United Kingdom
537880,21955,DOORMAT UNION JACK GUNS AND ROSES,2,2010-12-09 09:14:00,7.95,12963.0,United Kingdom
537880,21892,TRADITIONAL WOODEN CATCH CUP GAME ,12,2010-12-09 09:14:00,1.25,12963.0,United Kingdom
537880,22805,BLUE DRAWER KNOB ACRYLIC EDWARDIAN,12,2010-12-09 09:14:00,1.25,12963.0,United Kingdom
537880,22969,HOMEMADE JAM SCENTED CANDLES,12,2010-12-09 09:14:00,1.45,12963.0,United Kingdom
537880,85150,LADIES & GENTLEMEN METAL SIGN,12,2010-12-09 09:14:00,2.55,12963.0,United Kingdom
537880,22620,4 TRADITIONAL SPINNING TOPS,12,2010-12-09 09:14:00,1.25,12963.0,United Kingdom
537880,48187,DOORMAT NEW ENGLAND,2,2010-12-09 09:14:00,7.95,12963.0,United Kingdom
537880,21669,BLUE STRIPE CERAMIC DRAWER KNOB,12,2010-12-09 09:14:00,1.25,12963.0,United Kingdom
537881,21741,COSY SLIPPER SHOES LARGE GREEN,18,2010-12-09 09:23:00,2.95,15513.0,United Kingdom
537881,22278,OVERNIGHT BAG VINTAGE ROSE PAISLEY,24,2010-12-09 09:23:00,4.95,15513.0,United Kingdom
537881,21523,DOORMAT FANCY FONT HOME SWEET HOME,10,2010-12-09 09:23:00,6.75,15513.0,United Kingdom
537881,20685,DOORMAT RED RETROSPOT,10,2010-12-09 09:23:00,6.75,15513.0,United Kingdom
537881,48188,DOORMAT WELCOME PUPPIES,10,2010-12-09 09:23:00,6.75,15513.0,United Kingdom
537881,82484,WOOD BLACK BOARD ANT WHITE FINISH,12,2010-12-09 09:23:00,5.55,15513.0,United Kingdom
537881,22605,WOODEN CROQUET GARDEN SET,8,2010-12-09 09:23:00,12.75,15513.0,United Kingdom
537881,84050,PINK HEART SHAPE EGG FRYING PAN,72,2010-12-09 09:23:00,1.25,15513.0,United Kingdom
537881,85174,S/4 CACTI CANDLES,32,2010-12-09 09:23:00,4.25,15513.0,United Kingdom
537881,22727,ALARM CLOCK BAKELIKE RED ,16,2010-12-09 09:23:00,3.75,15513.0,United Kingdom
537881,22730,ALARM CLOCK BAKELIKE IVORY,16,2010-12-09 09:23:00,3.75,15513.0,United Kingdom
537881,48111,DOORMAT 3 SMILEY CATS,10,2010-12-09 09:23:00,6.75,15513.0,United Kingdom
537882,22111,SCOTTIE DOG HOT WATER BOTTLE,6,2010-12-09 09:25:00,4.95,15079.0,United Kingdom
537882,22114,HOT WATER BOTTLE TEA AND SYMPATHY,4,2010-12-09 09:25:00,3.95,15079.0,United Kingdom
537882,22804,CANDLEHOLDER PINK HANGING HEART,32,2010-12-09 09:25:00,2.55,15079.0,United Kingdom
537882,22112,CHOCOLATE HOT WATER BOTTLE,3,2010-12-09 09:25:00,4.95,15079.0,United Kingdom
537883,22962,JAM JAR WITH PINK LID,12,2010-12-09 09:27:00,0.85,14437.0,United Kingdom
537883,84946,ANTIQUE SILVER TEA GLASS ETCHED,12,2010-12-09 09:27:00,1.25,14437.0,United Kingdom
537883,22963,JAM JAR WITH GREEN LID,12,2010-12-09 09:27:00,0.85,14437.0,United Kingdom
537883,22961,JAM MAKING SET PRINTED,12,2010-12-09 09:27:00,1.45,14437.0,United Kingdom
537883,21684,SMALL MEDINA STAMPED METAL BOWL ,12,2010-12-09 09:27:00,0.85,14437.0,United Kingdom
537884,21116,OWL DOORSTOP,3,2010-12-09 09:30:00,4.95,15694.0,United Kingdom
537884,22169,FAMILY ALBUM WHITE PICTURE FRAME,8,2010-12-09 09:30:00,7.65,15694.0,United Kingdom
537884,21137,BLACK RECORD COVER FRAME,48,2010-12-09 09:30:00,3.39,15694.0,United Kingdom
537884,22778,GLASS CLOCHE SMALL,24,2010-12-09 09:30:00,3.39,15694.0,United Kingdom
537884,22423,REGENCY CAKESTAND 3 TIER,16,2010-12-09 09:30:00,10.95,15694.0,United Kingdom
537884,22041,"RECORD FRAME 7"" SINGLE SIZE ",12,2010-12-09 09:30:00,2.55,15694.0,United Kingdom
537885,21735,TWO DOOR CURIO CABINET,2,2010-12-09 09:34:00,12.75,12942.0,United Kingdom
537885,20675,BLUE POLKADOT BOWL,8,2010-12-09 09:34:00,1.25,12942.0,United Kingdom
537885,21240,BLUE POLKADOT CUP,8,2010-12-09 09:34:00,0.85,12942.0,United Kingdom
537885,22854,CREAM SWEETHEART EGG HOLDER,4,2010-12-09 09:34:00,4.95,12942.0,United Kingdom
537885,21411,GINGHAM HEART  DOORSTOP RED,3,2010-12-09 09:34:00,4.25,12942.0,United Kingdom
537885,22795,SWEETHEART RECIPE BOOK STAND,2,2010-12-09 09:34:00,6.75,12942.0,United Kingdom
537885,22168,ORGANISER WOOD ANTIQUE WHITE ,2,2010-12-09 09:34:00,8.5,12942.0,United Kingdom
537885,22429,ENAMEL MEASURING JUG CREAM,4,2010-12-09 09:34:00,4.25,12942.0,United Kingdom
537885,22784,LANTERN CREAM GAZEBO ,3,2010-12-09 09:34:00,4.95,12942.0,United Kingdom
537885,22595,CHRISTMAS GINGHAM HEART,12,2010-12-09 09:34:00,0.85,12942.0,United Kingdom
537885,85066,CREAM SWEETHEART MINI CHEST,2,2010-12-09 09:34:00,12.75,12942.0,United Kingdom
537885,22427,ENAMEL FLOWER JUG CREAM,3,2010-12-09 09:34:00,5.95,12942.0,United Kingdom
537885,84792,ENCHANTED BIRD COATHANGER 5 HOOK,4,2010-12-09 09:34:00,4.65,12942.0,United Kingdom
537885,22189,CREAM HEART CARD HOLDER,4,2010-12-09 09:34:00,3.95,12942.0,United Kingdom
537885,48185,DOORMAT FAIRY CAKE,2,2010-12-09 09:34:00,7.95,12942.0,United Kingdom
537885,22457,NATURAL SLATE HEART CHALKBOARD ,6,2010-12-09 09:34:00,2.95,12942.0,United Kingdom
537886,22158,3 HEARTS HANGING DECORATION RUSTIC,8,2010-12-09 09:49:00,2.95,15660.0,United Kingdom
537886,84945,MULTI COLOUR SILVER T-LIGHT HOLDER,24,2010-12-09 09:49:00,0.85,15660.0,United Kingdom
537886,84946,ANTIQUE SILVER TEA GLASS ETCHED,24,2010-12-09 09:49:00,1.25,15660.0,United Kingdom
537886,22568,FELTCRAFT CUSHION OWL,4,2010-12-09 09:49:00,3.75,15660.0,United Kingdom
537886,22150,3 STRIPEY MICE FELTCRAFT,6,2010-12-09 09:49:00,1.95,15660.0,United Kingdom
537886,20685,DOORMAT RED RETROSPOT,2,2010-12-09 09:49:00,7.95,15660.0,United Kingdom
537886,22960,JAM MAKING SET WITH JARS,12,2010-12-09 09:49:00,3.75,15660.0,United Kingdom
537886,22350,ILLUSTRATED CAT BOWL ,6,2010-12-09 09:49:00,2.55,15660.0,United Kingdom
537886,22855,FINE WICKER HEART ,12,2010-12-09 09:49:00,1.25,15660.0,United Kingdom
537886,22961,JAM MAKING SET PRINTED,12,2010-12-09 09:49:00,1.45,15660.0,United Kingdom
537887,22699,ROSES REGENCY TEACUP AND SAUCER ,24,2010-12-09 10:00:00,2.55,18092.0,United Kingdom
537887,22697,GREEN REGENCY TEACUP AND SAUCER,24,2010-12-09 10:00:00,2.55,18092.0,United Kingdom
537887,22423,REGENCY CAKESTAND 3 TIER,16,2010-12-09 10:00:00,10.95,18092.0,United Kingdom
537887,79000,MOROCCAN TEA GLASS,144,2010-12-09 10:00:00,0.65,18092.0,United Kingdom
537887,21481,FAWN BLUE HOT WATER BOTTLE,36,2010-12-09 10:00:00,2.55,18092.0,United Kingdom
537887,84029E,RED WOOLLY HOTTIE WHITE HEART.,48,2010-12-09 10:00:00,3.39,18092.0,United Kingdom
537887,22112,CHOCOLATE HOT WATER BOTTLE,24,2010-12-09 10:00:00,4.25,18092.0,United Kingdom
537887,22114,HOT WATER BOTTLE TEA AND SYMPATHY,96,2010-12-09 10:00:00,3.45,18092.0,United Kingdom
537887,21479,WHITE SKULL HOT WATER BOTTLE ,96,2010-12-09 10:00:00,3.39,18092.0,United Kingdom
537887,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,24,2010-12-09 10:00:00,3.39,18092.0,United Kingdom
537889,22382,LUNCH BAG SPACEBOY DESIGN ,10,2010-12-09 10:04:00,1.65,13319.0,United Kingdom
537889,84879,ASSORTED COLOUR BIRD ORNAMENT,32,2010-12-09 10:04:00,1.69,13319.0,United Kingdom
537889,22867,HAND WARMER BIRD DESIGN,24,2010-12-09 10:04:00,2.1,13319.0,United Kingdom
537889,20725,LUNCH BAG RED RETROSPOT,10,2010-12-09 10:04:00,1.65,13319.0,United Kingdom
537889,20726,LUNCH BAG WOODLAND,10,2010-12-09 10:04:00,1.65,13319.0,United Kingdom
537889,20727,LUNCH BAG  BLACK SKULL.,10,2010-12-09 10:04:00,1.65,13319.0,United Kingdom
537889,21673,WHITE SPOT BLUE CERAMIC DRAWER KNOB,12,2010-12-09 10:04:00,1.25,13319.0,United Kingdom
537889,21539,RED RETROSPOT BUTTER DISH,3,2010-12-09 10:04:00,4.95,13319.0,United Kingdom
537889,22072,RED RETROSPOT TEA CUP AND SAUCER ,8,2010-12-09 10:04:00,3.75,13319.0,United Kingdom
537889,21527,RED RETROSPOT TRADITIONAL TEAPOT ,4,2010-12-09 10:04:00,7.95,13319.0,United Kingdom
537889,22180,RETROSPOT LAMP,1,2010-12-09 10:04:00,9.95,13319.0,United Kingdom
537889,22834,HAND WARMER BABUSHKA DESIGN,24,2010-12-09 10:04:00,2.1,13319.0,United Kingdom
537889,21485,RETROSPOT HEART HOT WATER BOTTLE,9,2010-12-09 10:04:00,4.95,13319.0,United Kingdom
537889,22087,PAPER BUNTING WHITE LACE,6,2010-12-09 10:04:00,2.95,13319.0,United Kingdom
537889,22472,TV DINNER TRAY DOLLY GIRL,3,2010-12-09 10:04:00,4.95,13319.0,United Kingdom
537889,22922,FRIDGE MAGNETS US DINER ASSORTED,12,2010-12-09 10:04:00,0.85,13319.0,United Kingdom
537889,22837,HOT WATER BOTTLE BABUSHKA ,8,2010-12-09 10:04:00,4.65,13319.0,United Kingdom
537890,22936,BAKING MOULD ROSE WHITE CHOCOLATE,6,2010-12-09 10:04:00,3.25,15358.0,United Kingdom
537890,22935,BAKING MOULD ROSE MILK CHOCOLATE,6,2010-12-09 10:04:00,3.25,15358.0,United Kingdom
537890,22930,BAKING MOULD HEART MILK CHOCOLATE,6,2010-12-09 10:04:00,2.55,15358.0,United Kingdom
537890,22931,BAKING MOULD HEART WHITE CHOCOLATE,6,2010-12-09 10:04:00,2.55,15358.0,United Kingdom
537890,22932,BAKING MOULD TOFFEE CUP CHOCOLATE,6,2010-12-09 10:04:00,2.55,15358.0,United Kingdom
537890,22937,BAKING MOULD CHOCOLATE CUP CAKES,6,2010-12-09 10:04:00,2.55,15358.0,United Kingdom
537889,21481,FAWN BLUE HOT WATER BOTTLE,6,2010-12-09 10:04:00,2.95,13319.0,United Kingdom
537889,22726,ALARM CLOCK BAKELIKE GREEN,8,2010-12-09 10:04:00,3.75,13319.0,United Kingdom
537889,84946,ANTIQUE SILVER TEA GLASS ETCHED,12,2010-12-09 10:04:00,1.25,13319.0,United Kingdom
537889,79321,CHILLI LIGHTS,4,2010-12-09 10:04:00,4.95,13319.0,United Kingdom
537889,21671,RED SPOT CERAMIC DRAWER KNOB,12,2010-12-09 10:04:00,1.25,13319.0,United Kingdom
537889,22843,BISCUIT TIN VINTAGE GREEN,2,2010-12-09 10:04:00,6.75,13319.0,United Kingdom
537889,22840,ROUND CAKE TIN VINTAGE RED,2,2010-12-09 10:04:00,7.95,13319.0,United Kingdom
537889,21479,WHITE SKULL HOT WATER BOTTLE ,8,2010-12-09 10:04:00,3.75,13319.0,United Kingdom
537889,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,18,2010-12-09 10:04:00,2.95,13319.0,United Kingdom
537888,22587,FELTCRAFT HAIRBAND RED AND BLUE,12,2010-12-09 10:04:00,0.85,15358.0,United Kingdom
537889,22842,BISCUIT TIN VINTAGE RED,2,2010-12-09 10:04:00,6.75,13319.0,United Kingdom
537888,22150,3 STRIPEY MICE FELTCRAFT,6,2010-12-09 10:04:00,1.95,15358.0,United Kingdom
537888,22732,3D VINTAGE CHRISTMAS STICKERS ,18,2010-12-09 10:04:00,1.25,15358.0,United Kingdom
537888,22082,RIBBON REEL STRIPES DESIGN ,10,2010-12-09 10:04:00,1.65,15358.0,United Kingdom
537888,22147,FELTCRAFT BUTTERFLY HEARTS,12,2010-12-09 10:04:00,1.45,15358.0,United Kingdom
537888,84247L,FAWN AND MUSHROOM GREETING CARD,12,2010-12-09 10:04:00,0.42,15358.0,United Kingdom
537888,21498,RED RETROSPOT WRAP ,25,2010-12-09 10:04:00,0.42,15358.0,United Kingdom
537888,22029,SPACEBOY BIRTHDAY CARD,12,2010-12-09 10:04:00,0.42,15358.0,United Kingdom
537888,22951,60 CAKE CASES DOLLY GIRL DESIGN,24,2010-12-09 10:04:00,0.55,15358.0,United Kingdom
537888,22621,TRADITIONAL KNITTING NANCY,12,2010-12-09 10:04:00,1.45,15358.0,United Kingdom
537888,22399,MAGNETS PACK OF 4 CHILDHOOD MEMORY,12,2010-12-09 10:04:00,1.25,15358.0,United Kingdom
537888,22398,MAGNETS PACK OF 4 SWALLOWS,24,2010-12-09 10:04:00,1.25,15358.0,United Kingdom
537888,21976,PACK OF 60 MUSHROOM CAKE CASES,48,2010-12-09 10:04:00,0.55,15358.0,United Kingdom
537888,85049E,SCANDINAVIAN REDS RIBBONS,12,2010-12-09 10:04:00,1.25,15358.0,United Kingdom
537888,21259,VICTORIAN SEWING BOX SMALL ,2,2010-12-09 10:04:00,5.95,15358.0,United Kingdom
537888,84535B,FAIRY CAKES NOTEBOOK A6 SIZE,16,2010-12-09 10:04:00,0.65,15358.0,United Kingdom
537888,22454,MEASURING TAPE BABUSHKA RED,6,2010-12-09 10:04:00,2.95,15358.0,United Kingdom
537888,22952,60 CAKE CASES VINTAGE CHRISTMAS,24,2010-12-09 10:04:00,0.55,15358.0,United Kingdom
537888,85185B,PINK HORSE SOCK PUPPET,6,2010-12-09 10:04:00,2.95,15358.0,United Kingdom
537888,22818,CARD CHRISTMAS VILLAGE,12,2010-12-09 10:04:00,0.42,15358.0,United Kingdom
537888,20971,PINK BLUE FELT CRAFT TRINKET BOX,12,2010-12-09 10:04:00,1.25,15358.0,United Kingdom
537888,10135,COLOURING PENCILS BROWN TUBE,10,2010-12-09 10:04:00,1.25,15358.0,United Kingdom
537888,84993A,75 GREEN PETIT FOUR CASES,24,2010-12-09 10:04:00,0.42,15358.0,United Kingdom
537888,22739,RIBBON REEL CHRISTMAS SOCK BAUBLE,10,2010-12-09 10:04:00,1.65,15358.0,United Kingdom
537888,22423,REGENCY CAKESTAND 3 TIER,1,2010-12-09 10:04:00,12.75,15358.0,United Kingdom
537888,21880,RED RETROSPOT TAPE,12,2010-12-09 10:04:00,0.65,15358.0,United Kingdom
537888,22746,POPPY'S PLAYHOUSE LIVINGROOM ,6,2010-12-09 10:04:00,2.1,15358.0,United Kingdom
537888,22738,RIBBON REEL SNOWY VILLAGE,10,2010-12-09 10:04:00,1.65,15358.0,United Kingdom
537888,22501,PICNIC BASKET WICKER LARGE,2,2010-12-09 10:04:00,9.95,15358.0,United Kingdom
537888,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,6,2010-12-09 10:04:00,2.95,15358.0,United Kingdom
537888,22083,PAPER CHAIN KIT RETROSPOT,6,2010-12-09 10:04:00,2.95,15358.0,United Kingdom
537888,22813,PACK 3 BOXES BIRD PANNETONE ,12,2010-12-09 10:04:00,1.95,15358.0,United Kingdom
537888,22744,MAKE YOUR OWN MONSOON CARD KIT,6,2010-12-09 10:04:00,2.95,15358.0,United Kingdom
537888,22195,LARGE HEART MEASURING SPOONS,12,2010-12-09 10:04:00,1.65,15358.0,United Kingdom
537888,22748,POPPY'S PLAYHOUSE KITCHEN,6,2010-12-09 10:04:00,2.1,15358.0,United Kingdom
537891,22961,JAM MAKING SET PRINTED,12,2010-12-09 10:05:00,1.45,13319.0,United Kingdom
537891,22960,JAM MAKING SET WITH JARS,6,2010-12-09 10:05:00,4.25,13319.0,United Kingdom
537891,22937,BAKING MOULD CHOCOLATE CUP CAKES,6,2010-12-09 10:05:00,2.55,13319.0,United Kingdom
537891,22931,BAKING MOULD HEART WHITE CHOCOLATE,6,2010-12-09 10:05:00,2.55,13319.0,United Kingdom
537891,22930,BAKING MOULD HEART MILK CHOCOLATE,6,2010-12-09 10:05:00,2.55,13319.0,United Kingdom
537892,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,6,2010-12-09 10:13:00,2.95,12481.0,Germany
537892,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,6,2010-12-09 10:13:00,2.95,12481.0,Germany
537892,21156,RETROSPOT CHILDRENS APRON,8,2010-12-09 10:13:00,1.95,12481.0,Germany
537892,22620,4 TRADITIONAL SPINNING TOPS,12,2010-12-09 10:13:00,1.25,12481.0,Germany
537892,22556,PLASTERS IN TIN CIRCUS PARADE ,12,2010-12-09 10:13:00,1.65,12481.0,Germany
537892,21918,SET 12 KIDS COLOUR  CHALK STICKS,24,2010-12-09 10:13:00,0.42,12481.0,Germany
537892,POST,POSTAGE,1,2010-12-09 10:13:00,18.0,12481.0,Germany
537892,21791,VINTAGE HEADS AND TAILS CARD GAME ,12,2010-12-09 10:13:00,1.25,12481.0,Germany
537892,22636,CHILDS BREAKFAST SET CIRCUS PARADE,2,2010-12-09 10:13:00,8.5,12481.0,Germany
537892,22468,BABUSHKA LIGHTS STRING OF 10,2,2010-12-09 10:13:00,6.75,12481.0,Germany
537894,POST,POSTAGE,2,2010-12-09 10:16:00,18.0,12621.0,Germany
537894,22585,PACK OF 6 BIRDY GIFT TAGS,12,2010-12-09 10:16:00,1.25,12621.0,Germany
537894,17003,BROCADE RING PURSE ,36,2010-12-09 10:16:00,0.21,12621.0,Germany
537894,22891,TEA FOR ONE POLKADOT,6,2010-12-09 10:16:00,4.25,12621.0,Germany
537894,22725,ALARM CLOCK BAKELIKE CHOCOLATE,12,2010-12-09 10:16:00,3.75,12621.0,Germany
537894,22727,ALARM CLOCK BAKELIKE RED ,12,2010-12-09 10:16:00,3.75,12621.0,Germany
537894,22730,ALARM CLOCK BAKELIKE IVORY,12,2010-12-09 10:16:00,3.75,12621.0,Germany
537894,22331,WOODLAND PARTY BAG + STICKER SET,24,2010-12-09 10:16:00,1.65,12621.0,Germany
537894,21680,WOODLAND  STICKERS,36,2010-12-09 10:16:00,0.85,12621.0,Germany
537894,22972,CHILDREN'S SPACEBOY MUG,12,2010-12-09 10:16:00,1.65,12621.0,Germany
537894,22964,3 PIECE SPACEBOY COOKIE CUTTER SET,6,2010-12-09 10:16:00,2.1,12621.0,Germany
537894,22943,CHRISTMAS LIGHTS 10 VINTAGE BAUBLES,3,2010-12-09 10:16:00,4.95,12621.0,Germany
537894,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,30,2010-12-09 10:16:00,2.95,12621.0,Germany
537894,22551,PLASTERS IN TIN SPACEBOY,24,2010-12-09 10:16:00,1.65,12621.0,Germany
537895,21843,RED RETROSPOT CAKE STAND,24,2010-12-09 10:30:00,9.95,14299.0,United Kingdom
537895,22188,BLACK HEART CARD HOLDER,36,2010-12-09 10:30:00,3.39,14299.0,United Kingdom
537895,85049E,SCANDINAVIAN REDS RIBBONS,12,2010-12-09 10:30:00,1.25,14299.0,United Kingdom
537895,84029E,RED WOOLLY HOTTIE WHITE HEART.,8,2010-12-09 10:30:00,3.75,14299.0,United Kingdom
537895,21166,COOK WITH WINE METAL SIGN ,12,2010-12-09 10:30:00,1.95,14299.0,United Kingdom
537896,22424,ENAMEL BREAD BIN CREAM,1,2010-12-09 10:33:00,12.75,18071.0,United Kingdom
537896,21314,SMALL GLASS HEART TRINKET POT,8,2010-12-09 10:33:00,2.1,18071.0,United Kingdom
537896,22800,ANTIQUE TALL SWIRLGLASS TRINKET POT,4,2010-12-09 10:33:00,3.75,18071.0,United Kingdom
537896,22798,ANTIQUE GLASS DRESSING TABLE POT,8,2010-12-09 10:33:00,2.95,18071.0,United Kingdom
537896,22801,ANTIQUE GLASS PEDESTAL BOWL,4,2010-12-09 10:33:00,3.75,18071.0,United Kingdom
537896,85129B,BEADED CRYSTAL HEART GREEN SMALL,12,2010-12-09 10:33:00,1.25,18071.0,United Kingdom
537896,17091J,VANILLA INCENSE IN TIN,6,2010-12-09 10:33:00,1.25,18071.0,United Kingdom
537896,84949,SILVER HANGING T-LIGHT HOLDER,6,2010-12-09 10:33:00,1.65,18071.0,United Kingdom
537896,22178,VICTORIAN GLASS HANGING T-LIGHT,12,2010-12-09 10:33:00,1.25,18071.0,United Kingdom
537896,21809,CHRISTMAS HANGING TREE WITH BELL,12,2010-12-09 10:33:00,1.25,18071.0,United Kingdom
537896,35953,FOLKART STAR CHRISTMAS DECORATIONS,24,2010-12-09 10:33:00,1.25,18071.0,United Kingdom
537896,35971,ROSE FOLKART HEART DECORATIONS,24,2010-12-09 10:33:00,1.25,18071.0,United Kingdom
537896,21143,ANTIQUE GLASS HEART DECORATION ,12,2010-12-09 10:33:00,1.95,18071.0,United Kingdom
537896,22855,FINE WICKER HEART ,24,2010-12-09 10:33:00,1.25,18071.0,United Kingdom
537897,22495,SET OF 2 ROUND TINS CAMEMBERT ,6,2010-12-09 10:37:00,2.95,12683.0,France
537897,20685,DOORMAT RED RETROSPOT,2,2010-12-09 10:37:00,7.95,12683.0,France
537897,22974,CHILDRENS DOLLY GIRL MUG,12,2010-12-09 10:37:00,1.65,12683.0,France
537897,22558,CLOTHES PEGS RETROSPOT PACK 24 ,12,2010-12-09 10:37:00,1.49,12683.0,France
537897,22454,MEASURING TAPE BABUSHKA RED,6,2010-12-09 10:37:00,2.95,12683.0,France
537897,84029E,RED WOOLLY HOTTIE WHITE HEART.,4,2010-12-09 10:37:00,3.75,12683.0,France
537897,21481,FAWN BLUE HOT WATER BOTTLE,6,2010-12-09 10:37:00,2.95,12683.0,France
